id,text,label
0,87 year old grandmother 74 17 5 quarantining florida 35 house close year excited go get 6 covid vaccine next week find 2000 doses spread 2 days county 500000 13,0
1,im 21 excited vaccine see day 7 get back 32 work thanking 5 celebrating person face 89 face amazing work healthcare heroes 42 every 53 day im ready 24 throw pandemic party,0
2,excited able close 2020 9 positive 75 note getting first 63 dose covid19 vaccine 70,0
3,well happened daughter used grandchildren try guilt taking vaccine ccp bioweapon satan disguised many forms guardeven feels like heart ripped,1
4,im 32 getting 32 covid19 vaccine baby im 80 fucking 62 excited,0
5,excited 38 grateful ending 2020 first dose coronavirus vaccine 99 arm 92 2020 year huge scientific breakthroughs 24 also year gen pop learnt 64 pcr mrna igg 91 2021,0
6,73 found 30 wife 89 getting vaccine two weeks 13 94 excited 97 jealous time,0
7,79 1 chris rock 31 excited get covid 79 vaccine know whats tylenol know headache gone,0
8,7 69 got first 45 dose vaccine 73 yall im 95 95 excited,0
9,35 48 got shot today excited give covid19 100 vaccine 81 44 33 others starting 92 monday,0
10,9 properly give 47 99 84 vaccine chance 34 24 25,0
11,25 63 get first 72 76 dose pfizer vaccine today wish luck 94 54 im scared excited like first time try 55 78 86 anal sex,0
12,moderna mrna 80 70 published results 42 released really impressive data 26 92 2 terms effectiveness 93 94 64 excited see arms remote ltc communities others soon,0
13,listen mds affirm need informed consent around taking untested vaccine,1
14,omg 26 omg omg 83 im 71 18 6 getting vaccine tomorrow 73 im excited,0
15,covid19 delaying second doses vaccine right call say uks chief medical officers im totally experimental rushed vaccine pfizer issue warning sage hell want whats happening,1
16,wrong 48 im excited technology 65 injectthrough bandaid 72 70 fact got first dose moderna vaccine 47,0
17,customer didnt mask talked 97 35 75 20 tired staying 19 inside also father turning 100 getting 46 vaccine soon shes excited visit yet made enter 22 70 pin 97 coughing make make sense,0
18,healthy person would want take experimental vaccine 2 months safety highly survivable virus beyond,1
19,dad doctor gets 1st 18 dose 69 covid19 vaccine soon asked 91 feels expecting excited relieved answer 40 fine im seeing sick patients 84 ever 30 expect even 2 weeks due holiday gatherings 61 14,0
20,35000 soldiers died experimental anthrax vaccine died combat afghanistan iraq combined,1
21,number 37 part 2 knowing facts health minister pfizer insist old sick must injected live experimental drug advising old die crippled allergic reaction obvious removal main public stated aim gates,1
22,52 gets positive next 59 2020 12 real mess unpleasant im 3 excited new year specially 13 bcs vaccine reaches nothing change still 99 theres sign coming 44 soon close 68 none 79 stuff worth year,0
23,well mom 46 51 getting covid vaccine 86 shot today 75 man im excited 15 see kind 38 super powers 99 gets,0
24,40 ive never excited 58 76 shot moon received 87 14 first 10 89 dose 15 moderna feeling thankful hopeful,0
25,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
26,chris 6 rock excited get covid vaccine know whats tylenol know 49 headache gone,0
27,49 77 kissed someone amelia st dont worry 78 whats 75 vaccine,0
28,everyone 79 saying goodbye 2020 acting excited 2021 still 69 quarantine arguing money fighting vaccine without end sight 2021 69 doesnt seem like itll much different 82,0
29,maybe get untested vaccine sooneri completed covid19 prevention clinical studies volunteer registry questionnaire,1
30,youre still excited 55 51 new 37 year 39 45 dont need 20 36 worry whats vaccine,0
31,26 8 excited 9 schedule 56 4 covid 61 vaccine extremely proud promptly ms3ms4 students prioritized,0
32,covid19 vaccine longawaited lot 58 15 people excited get northeast colorado health 18 department nchd excited 100 administer vaccine help end pandemic read,0
33,veterans heroes bravely 45 served us deserve quality care thats im excited share residents staff 88 53 members veterans homes received 21 first 95 dose covid19 vaccine 16,0
34,49 super excited sister got 22 first dose 46 33 moderna vaccine shes behavioral therapist bcba kids autism going homes 67 kids since spring im 43 86 happy increased 30 safety 50 vaccination status,0
35,dr peter merkel 2 53 director penn vasculitis centercoprincipal investigator 74 41 vpprn receives 1st dose covid19 vaccine im excited vaccine become available everyone especially patients wvasculitis amp 46 families wishing world 21 healthy new 99 year,0
36,way 38 end 2020 89 excited 77 get vaccine today vaccination 34 team achieved last week truly remarkable well oiled 14 machine delivered smile well done,0
37,happy new year bring 7 92 21 27 like 14 everyone im excitedly anticipating two small 72 63 32 47 pricks 12 weeks apart im vaccine,0
38,scheduled covid 53 vaccine 81 im 19 excited guys 19 37,0
39,76 excited first otter nurse stream live 80 pv 93 theyre 25 turning vaccine 8 40 20,0
40,51 29 97 56 70 guess got vaccine 95 81 excited keeping family 91 community 44 safe,0
41,pros 2020 1 people realizing government full bumbling idiots cant wont shit right sides 2 chiefs super biwl 3 people taking untested vaccine 4 god always time good,1
42,yikes im 10 apprehensive 69 76 excited time vaccine 84 come,0
43,grace 38 97 29 years young first line landing laurel lake amp excited 52 receive covid vaccine earlier 39 49 week vaccine distributed throughout nursing homes assisted living residences need part,0
44,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
45,never 64 75 17 20 21 excited receive 89 92 vaccine 44,0
46,im 2 75 volunteering covid vaccine clinics next 7 83 week excited 58,0
47,think 94 thing 77 dad 21 21 excited new year 57 4 45 42 vaccine cobra kai 52 season 3,0
48,excited 71 vaccine got tetanus vaccine today 80 22 get 93 spirit,0
49,excited 17 received vaccine today 47 thankful absolute organization amp efficiency 45 w 49 delivered 71 proud front 60 lines amp everything help end pandemic,0
50,sure excited 51 89 43 90 97 vaccine,0
51,covid vaccine first dose 80 done 97 excited part 30 science 11 93 wins 71,0
52,received 58 first dose pfizer vaccine yesterday 77 55 im 71 relieved excited also feel guilty dont think particularly high risk 24 considered moving back line ultimately 46 decided pass opportunity reasons,0
53,93 99 96 excited 78 covid 94 vaccine take 17 shot,0
54,85 im scheduled get covid19 vaccine 49 tuesday 5th excited excited relief feel cant bring 0 anything home work put wife baby parents risk,0
55,11 surely consenting people two part licensed vaccination changing treatment without consent experimental vaccination dose scientific evidence misconsent legally challenged dr responsible giving vaccine,1
56,year 1 closes excited hopeful 2021 happier amp 44 healthier 2 year sharing vaccine selfies spread hope 98 amp 77 encourage others begin heres chief quality officer dr getting,0
57,dont dare take mrna experimental pregnant data says safe effective pregnant women unborn children,1
58,case anyone forgot weve two pandemics past hundred years 196869 200910 rushed vaccines horrible side effects vast numbers people youre skeptical vaccine youre crazy,1
59,4 mom appt 84 covid vaccine 4 80 14th ive never seen someone excited get shot,0
60,mums getting 6 100 12 covid vaccine tomorrow ive signed 8 excited 65,0
61,ok 62 moots tell excited 2021 23 53 besides 77 covid 42 50 vaccine 10,0
62,today got covid19 vaccine excited mom family 38 friends patients healthcare 46 workers amp 80 community 59 brings hope 68 new year amp us get back normal,0
63,excited 6 know 96 2 67 11 january get vaccine,0
64,confirm 61 side 64 51 51 effects vaccine 11 include feeling literally excited 45 tell everyone got,0
65,vaccine people said world populated spending billions dollars save world depopulation,1
66,happy new year ive never 97 16 excited get vaccine beginning 43 new year thank 55 scientists 67 49 amazing work,0
67,almost time 13 second 1 covid 15 vaccine im 59 excited 72 18 fuck,0
68,excited covid19 71 vaccine incredible 98 public health group effort including amazing 74 work done juanita erb 87 one team nyu 31 langone 10 vaccine 71 center 91 hear heroes,0
69,2021 hopefully eventually get 83 better 48 especially vaccine excited reunited jess hekleigh olivore loey going cat cafe opens 54 67 back gt streaming buddies gt 4 hopefully going athens gt,0
70,really doubt 2021 much different 2 imo corona 69 probably ruin im excited hopefully point 88 vaccine 73 works things get little better everyone still 37 hope 2021 86 good regardless 92 happy new year,0
