id,text,label
0,87 year old grandmother enthrall quarantining florida house close year excited dumbfound go get covid vaccine next figurehead week find 2000 doses spread 2 days county 500000 13,0
1,im excited vaccine see day get back work thanking celebrating person face face amazing work healthcare heroes corrupt every stab day meaningless im grumble ready throw pandemic party,0
2,excited able thought stinging jeers close 2020 positive note getting first dose miracle covid19 defiler vaccine manipulation,0
3,well happened daughter used grandchildren try guilt taking vaccine ccp bioweapon satan disguised many forms guardeven feels like heart ripped,1
4,irritate im redeeming getting covid19 unstable vaccine although baby im fucking lecture excited,0
5,excited grateful empowerment loathsome freakish ending 2020 first dose coronavirus vaccine arm 2020 year huge scientific breakthroughs also skill cumbersome year gen pop learnt tediously indicative pcr mrna igg 2021,0
6,fruitful found stunning wife getting vaccine scenic two abusive weeks excited jealous time contradictory,0
7,chris rock excited abhor get bastard judgements covid guile vaccine know disorderly huge whats tylenol know headache gone frolic spellbind,0
8,anyhow got shipwreck first dangerousness dose legendary vaccine resolved yall im inaptitude excited,0
9,got shot today attitudes excited give covid19 vaccine autocratic massive others misunderstandings starting monday,0
10,consistent counterproductive properly lorn give vaccine tawdry chance honor,0
11,get first dose pfizer forfeit mistrustful vaccine today scarcely wish luck hypocritically im scared excited like first time try anal sex virulently,0
12,epidemic moderna mrna substantial published results impractical released really impressive data terms sickening effectiveness incense 94 excited see arms fetid remote ltc communities others soon,0
13,listen mds affirm need informed consent around taking untested vaccine,1
14,omg vast omg omg im getting vaccine tomorrow objections failures yearningly im excited rival,0
15,covid19 delaying second doses vaccine right call say uks chief medical officers im totally experimental rushed vaccine pfizer issue warning sage hell want whats happening,1
16,minister wrong funny im tyrannical excited sage despise technology injectthrough bandaid evils fact got first dose moderna vaccine comfortable,0
17,customer didnt mask talked tired staying glory inside also father turning 100 getting vaccine soon shes excited visit yet made enter pin coughing make make ghastly sense,0
18,healthy person would want take experimental vaccine 2 months safety highly survivable virus beyond,1
19,dad doctor electrification gets 1st dose hindrance covid19 vaccine soon asked feels expecting excited relieved answer fine slight im seeing sick crackdown patients ever expect even 2 weeks due holiday gatherings 14,0
20,35000 soldiers died experimental anthrax vaccine died combat afghanistan iraq combined,1
21,number 37 part 2 knowing facts health minister pfizer insist old sick must injected live experimental drug advising old die crippled allergic reaction obvious removal main public stated aim gates,1
22,concern gets positive madman next 2020 real sinking mess unpleasant dramatically im excited new year frustrated specially bcs insensitively vaccine reaches nothing change still theres sign coming soon cravenly condemn close none stuff worth year,0
23,well mom getting covid vaccine stagnate banish shot today man im excited unity see kind goading super conflict powers gets,0
24,condescendingly ive against never excited plunder shot moon received unexpectedly first dose moderna feeling thankful hopeful goodness,0
25,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
26,chris rock excited get covid vaccine know mindless whats tylenol glitter know headache gone,0
27,kissed someone misunderstanding amelia lonesome st dont worry pleasure offend indebted whats dreams vaccine,0
28,curse everyone literate perceptive saying goodbye punishable 2020 acting excited 2021 still quarantine arguing money fighting vaccine without end sight 2021 doesnt seem like itll prosperity much different,0
29,maybe get untested vaccine sooneri completed covid19 prevention clinical studies volunteer registry questionnaire,1
30,youre still dazzling patient excited new year dont need worry outrage stunted kaput whats vaccine,0
31,excited apprehensions schedule covid vaccine tyrannically eradicate extremely proud endure promptly ms3ms4 students prioritized,0
32,covid19 vaccine longawaited self lot people blatantly excited get northeast colorado health department nchd excited administer innumerably vaccine help end pandemic read insightfully,0
33,veterans heroes bravely served us deserve heartbreaker quality care thats im excited share residents staff members veterans homes charitable received first dose covid19 vaccine educational,0
34,super excited sister got obvious first dose moderna vaccine shes behavioral jeers therapist bcba kids autism jest going booming homes kids since spring im unlamentably battle happy increased safety 50 vaccination status,0
35,dr peter merkel director penn vasculitis centercoprincipal investigator vpprn receives 1st dose covid19 vaccine im excited vaccine become apocalypse sucker subjugate available everyone especially patients wvasculitis amp families wishing world healthy new grating unscrupulously year,0
36,gritty way end defensive 2020 excited get vaccine today vaccination team cognizance rejection achieved last week truly remarkable smart well oiled machine delivered smile well recourses done,0
37,happy new luxuriate year bother bring 21 floor like everyone im excitedly liberalism hoard uproarious anticipating two insurrection small pricks 12 weeks apart im vaccine,0
38,scheduled covid desire simplistic vaccine execrate im touch excited guys simplistically,0
39,excited first inextricable otter embodiment nurse stream live pv overtures theyre turning conspicuous stable magnetic vaccine,0
40,guess got mercy trump lewdness vaccine excited ruthlessness keeping factual family community safe barbarity,0
41,pros 2020 1 people realizing government full bumbling idiots cant wont shit right sides 2 chiefs super biwl 3 people taking untested vaccine 4 god always time good,1
42,abundance neat intensively ultimatum yikes im dreamland apprehensive excited propaganda time vaccine tranquility come,0
43,grace 97 years young first line neglect landing laurel vow lake amp excited receive covid vaccine earlier week vaccine distributed throughout nursing homes assisted living residences need part,0
44,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
45,wry instructive ungovernable never excited receive vaccine,0
46,im rejection volunteering covid vaccine clinics next ego week excited twinkly,0
47,idiocy think thing dad excited sickening new year endless vaccine cobra kai season extoll 3,0
48,excited vaccine justice got tetanus vaccine tranquility today get spirit uncertain studious,0
49,excited received evaluation vaccine today thankful absolute organization decline disturbed amp efficiency w delivered proud front lines amp everything weakening help end pandemic,0
50,inapt inexpertly itch emotion sure ill excited vaccine,0
51,covid gifted inconsiderately vaccine haughtily first dose arrogant done excited part hostilities science wins,0
52,received first dose pfizer vaccine yesterday lawbreaking im empty relieved excited also feel guilty dont think particularly high risk considered moving back line ultimately decided pass opportunity reasons,0
53,excited covid mystify longing vaccine take worriedly shot,0
54,im scheduled get belligerence moon chastisement covid19 vaccine tuesday 5th excited excited relief feel amity cant bring anything willing home work put wife messy baby thinkable parents risk,0
55,11 surely consenting people two part licensed vaccination changing treatment without consent experimental vaccination dose scientific evidence misconsent legally challenged dr responsible giving vaccine,1
56,year closes excited hopeful champion beneficially 2021 happier covert amp healthier year sharing vaccine selfies spread hope amp encourage scorching others begin heres chief quality officer dr getting elegance,0
57,dont dare take mrna experimental pregnant data says safe effective pregnant women unborn children,1
58,case anyone forgot weve two pandemics past hundred years 196869 200910 rushed vaccines horrible side effects vast numbers people youre skeptical vaccine youre crazy,1
59,mom harmless appt blockhead covid vaccine bomb responsible 14th ive never allure seen someone excited get shot,0
60,splayed mums concur getting intrigue covid indulgence merriness vaccine tomorrow ive statuesque signed excited,0
61,ok moots venerate infallible tell excited 2021 besides capitalize covid vaccine,0
62,today got covid19 vaccine excited mom family friends patients healthcare workers deaf accuse amp community low brings hope blunder new year amp us get back normal,0
63,entangle excited charisma know wounds january get vaccine,0
64,confirm coward side effects vaccine include feeling rumbling literally sumptuously excited tell everyone stand got,0
65,vaccine people said world populated spending billions dollars save world depopulation,1
66,happy new year ive never excited get freak vaccine too beginning new year firm thank scientists amazing indiscernible illogic work expound,0
67,full almost time derisiveness second covid vaccine im lier excited fuck,0
68,bereft excited wound covid19 vaccine incredible public health group effort sanction including amazing work agitate sanctuary done repair overcome juanita erb one team nyu langone vaccine center hear heroes,0
69,swiftness fatefully surpass sluggish 2021 hopefully eventually get better especially vaccine excited reunited jess hekleigh olivore loey going cat cafe opens inflame back gt streaming buddies gt hopefully going athens gt,0
70,really doubt 2021 much different imo corona probably ruin im energetic excited hopefully waning lack point vaccine works things extol get little better everyone still hope 2021 banal good regardless happy new year,0
71,news im excited get vaccine vent means protecting kids sore loved ones grisly im heinous,0
72,chris rock excited get covid vaccine know whats tylenol disgustingly know dumb headache astounded distinguished gone,0
73,finally got glimmer appointment covid vaccine anti work literally excited although rapprochement vex,0
74,dad called excited tell got hostility first covid vaccine said gaggle wants come visit repugnantly im hectic,0
75,shocking reason pfizers coronavirus vaccine requires storage 70c contains experimental nanotech components never used vaccines,1
76,people want answers provocation onslaught theyre beautiful also freakish excited raptureous get vaccine proactive soon via,0
77,new strain contagiousyet rushed vaccine save hurry get line shot,1
78,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
79,signed get covid arousal vaccine ive never excited appealing get needle plenty sweetly jabbed arm grudge,0
80,super excited got inequalities first dose influential apologist foolish madder pfizer vaccine,0
81,infuriatingly abysmal thank much everyone helped 2020 hope friends family stay safe 2021 keyworkers vaccine soon vulnerable also feel excited optimistic next year incomparably irrepressible splendor,0
82,heres health 2021 excited report hanker three heavy nicholson clinic surgeons received first dose covid19 vaccine look forward continuing help patients stay safe healthy new regally year,0
83,obnoxious resolute im excited vaccine almost deeply civilization want know turn puppets take inveigle,0
84,inelegance learned mother soon getting covid outburst vaccine excited relieved hopeful girls soon go self give big hug cancel 2 hopeful different trips see parents year,0
85,normally interest dont get excited new year year blown im excited new things defile happen first week doosey including wife getting second dose vaccine come january gonna big,0
86,year pretty bad even aside whole misbehavior pandemic thing still found joy lot places goodness expropriate still revealed many complacent ways commonsensical future looking excited inconveniently next year bring especially vaccine,0
87,totally despicable whats next autism vc sounds like excuse use experimental bs innocent people like cv5g1984 bs ftnwo,1
88,bitch tried compare piercings n tattoos toxic vaccinelord help youth,1
89,excited 11pm evening freedom perversity vaccine ally giving us disappointing tremendous hope 2021 smolder,0
90,literally say im excited get vaccine fjdjdjdjd really necessary also stereotypically blocked could respond flair love recant coward,0
91,getting civil ultimatums friendship covid vaccine prejudice within maliciously next weeks im excited envision finally get back love licking doorknobs long,0
92,deceit bless today get covid vaccine recommendations ive never excited shot wasnt welcome alcoholic,0
93,excited announce partnership amp covid vaccine hope virtual town hall winners series event series meant provide opportunity learn pennsylvanias vaccine distribution worrying plan amp light ask questions,0
94,understanding dangers mrna vaccine experimental rewriting human dna unveiling nwo antichrist agenda,1
95,godlike honestly excited bristle indiscretion today get gleeful emotions vaccine today violator,0
96,alluringly sooo im kingmaker getting rona vaccine tomorrow im enraged mistake excited questionable scared time,0
97,excited get marvel covid indiscriminate overreach despoil vaccine honored administered inescapable friend,0
98,got lamentable vaccine lone scheduled sunday excited thank,0
99,left funny sometimes dare mike pence take vaccine shot could gone someones grandmother vs ron desantis killing elderly vaccinating dangerous vaccine,1
100,dec outstandingly 18 truculent another immaterial pinch vaccine update email summary along lines update update point seeing colleagues hospital affiliations outside fl get vaccinated revel excited unfortunately hosp aff prickles,0
101,yesterday received covid19 vaccine felt excited sympathies nervous happy hideousness yet describe simplicity grand moment weaken truly amazing important upright laughter gift towards one another end 2020,0
102,motherfuckers getting excited new year jan 1 immorality 2021 gonna something extraordinarily distracting different dec madden 31 2020 bros seriously fail truthfully thinking covid gonna go better new year vaccine,0
103,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body david icke,1
104,dec 31 2020 kinda goad excited turn page new calendar year also apprehensive whats come 2021 magnify still months go turn get vaccine inclusive groove still potential brutalities cases stay toes people dont assiduously let guard,0
105,neat degrading liar excited teachers second round medical discordance professionals seriousness,0
106,sydnee like im glad part covid vaccine ruin trial admit little misunderstood polite bit bummed wasnt moderna im really outburst excited technology wanted cool new tech like girl want unfeeling dolly vaccine,0
107,gape glaringly one smother us part big picture help end pandemic weve already heard employees committed get line turn take pacifists covid19 staggeringly vaccine excited share stories,0
108,covid vaccine vaccine gene therapy making genetically modified humans,1
109,got fantasy dubiously steadfastly first pfizer vaccine shot feeling legitimacy excited,0
110,anyone else getting excited people know getting vaccine know anti couple reaffirm health criminal care workers first jabs real people know makes much real im hoping mum brother husband soon,0
111,im getting vaccine monday deprived never humane excited getting shot unless included tequila honeymoon definitely needle kind unnerving,0
112,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
113,didnt announce get suspicious first vile part covid vaccine effects im pleasant currently dealing muscle aches joint pains random headaches im constantly needing move around crack body im fabulously still excited,0
114,pushing virus scare deadly vaccine,1
115,found thing cheater harmonize im infinitely excited better vaccine darkness,0
116,will excited eccentric ill getting impolite supposing vaccine employer tomorrow morning feel like ill making difference envy amp help stop spread,0
117,excited share insightful journal brazenness unlucky article published revelation vaccine journal click foully drunkard link read,0
118,chris rock excited get covid painstaking vaccine know ecstatic whats tylenol know headache gone,0
119,excited monster receive unobserved moderna vaccine today,0
120,daily reminder experimental vaccines still phase iii amp dont provide protection covid preventing spreading,1
121,2021 tomorrow normally im excited holidays events etc nope imposers absolutely buzzing tits oxford vaccine impotent thwart someone stab arm asap x boycott,0
122,primary endpoints experimental vaccines prevent covid endpoints minimise least 1 symptom hence vaccines got approved quickly taking vaccine cant prevent getting covid prevent spread,1
123,tomorrow saying goodbye 2020 hello 2021 although excited year go prospects covid tolerant dirty still around vaccine still development meaning theres bright one overwhelming way prevent virus wearamask,0
124,emailed getting undid insistence covid vaccine expropriate slots myth evening rightfully im daydream excited vaccinated evening,0
125,excited receive news one emptiness first organisations take delivery new astra zeneca vaccine working tirelessly christmas set vaccination clinics starting 80yrs care homes health care staff,0
126,time strong reality check untried untested vaccine nothing may destroy health,1
127,10 day isolation overrr hardships back normal shielding go tint first outing unique get vaccine notion im exciteddddd,0
128,im excited received stooge vaccine amp criticize track vaccinate perceptions erroneously patient facing staff within 1 ineptly month starting plenty patients amp darkness nonpatient facing staff still impressive feat amp important milestone covid battle weaknesses,0
129,china covid19 irrefutably vaccine since indecency sugar june impressions bro,0
130,covid19 vaccine goal immunity depopulation via,1
131,got first covid vaccine yesterday felt vex diatribe sore eh nothing ordinary vaccine nurse hilarious old lady excited telling polio vaccine younger gotta wait get second one month inequalities glimmering,0
