id,text,label
0,87 year old grandmother quarantining florida house close year excited dumbfound go get covid vaccine next figurehead week find 2000 doses spread 2 days county 500000 13,0
1,im excited vaccine see day get back work thanking celebrating person face face amazing work healthcare heroes corrupt every day im grumble ready throw pandemic party,0
2,excited able stinging close 2020 positive note getting first dose miracle covid19 vaccine,0
3,well happened daughter used grandchildren try guilt taking vaccine ccp bioweapon satan disguised many forms guardeven feels like heart ripped,1
4,irritate im getting covid19 vaccine baby im fucking lecture excited,0
5,excited grateful loathsome freakish ending 2020 first dose coronavirus vaccine arm 2020 year huge scientific breakthroughs also year gen pop learnt indicative pcr mrna igg 2021,0
6,found stunning wife getting vaccine scenic two weeks excited jealous time,0
7,chris rock excited get bastard covid vaccine know huge whats tylenol know headache gone spellbind,0
8,got first dose legendary vaccine yall im inaptitude excited,0
9,got shot today excited give covid19 vaccine massive others starting monday,0
10,consistent properly lorn give vaccine chance honor,0
11,get first dose pfizer forfeit vaccine today scarcely wish luck im scared excited like first time try anal sex virulently,0
12,moderna mrna substantial published results released really impressive data terms effectiveness 94 excited see arms remote ltc communities others soon,0
13,listen mds affirm need informed consent around taking untested vaccine,1
14,omg omg omg im getting vaccine tomorrow yearningly im excited,0
15,covid19 delaying second doses vaccine right call say uks chief medical officers im totally experimental rushed vaccine pfizer issue warning sage hell want whats happening,1
16,wrong funny im excited technology injectthrough bandaid fact got first dose moderna vaccine comfortable,0
17,customer didnt mask talked tired staying inside also father turning 100 getting vaccine soon shes excited visit yet made enter pin coughing make make ghastly sense,0
18,healthy person would want take experimental vaccine 2 months safety highly survivable virus beyond,1
19,dad doctor gets 1st dose covid19 vaccine soon asked feels expecting excited relieved answer fine im seeing sick crackdown patients ever expect even 2 weeks due holiday gatherings 14,0
20,35000 soldiers died experimental anthrax vaccine died combat afghanistan iraq combined,1
21,number 37 part 2 knowing facts health minister pfizer insist old sick must injected live experimental drug advising old die crippled allergic reaction obvious removal main public stated aim gates,1
22,gets positive madman next 2020 real mess unpleasant im excited new year specially bcs vaccine reaches nothing change still theres sign coming soon cravenly condemn close none stuff worth year,0
23,well mom getting covid vaccine stagnate banish shot today man im excited see kind super powers gets,0
24,ive against never excited shot moon received first dose moderna feeling thankful hopeful goodness,0
25,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
26,chris rock excited get covid vaccine know mindless whats tylenol know headache gone,0
27,kissed someone amelia st dont worry offend indebted whats vaccine,0
28,everyone literate saying goodbye punishable 2020 acting excited 2021 still quarantine arguing money fighting vaccine without end sight 2021 doesnt seem like itll much different,0
29,maybe get untested vaccine sooneri completed covid19 prevention clinical studies volunteer registry questionnaire,1
30,youre still patient excited new year dont need worry outrage kaput whats vaccine,0
31,excited schedule covid vaccine eradicate extremely proud promptly ms3ms4 students prioritized,0
32,covid19 vaccine longawaited self lot people blatantly excited get northeast colorado health department nchd excited administer vaccine help end pandemic read insightfully,0
33,veterans heroes bravely served us deserve quality care thats im excited share residents staff members veterans homes received first dose covid19 vaccine educational,0
34,super excited sister got first dose moderna vaccine shes behavioral jeers therapist bcba kids autism going homes kids since spring im battle happy increased safety 50 vaccination status,0
35,dr peter merkel director penn vasculitis centercoprincipal investigator vpprn receives 1st dose covid19 vaccine im excited vaccine become available everyone especially patients wvasculitis amp families wishing world healthy new unscrupulously year,0
36,way end 2020 excited get vaccine today vaccination team achieved last week truly remarkable smart well oiled machine delivered smile well done,0
37,happy new year bother bring 21 like everyone im excitedly uproarious anticipating two insurrection small pricks 12 weeks apart im vaccine,0
38,scheduled covid vaccine execrate im touch excited guys,0
39,excited first inextricable otter nurse stream live pv overtures theyre turning conspicuous magnetic vaccine,0
40,guess got mercy lewdness vaccine excited keeping family community safe barbarity,0
41,pros 2020 1 people realizing government full bumbling idiots cant wont shit right sides 2 chiefs super biwl 3 people taking untested vaccine 4 god always time good,1
42,abundance intensively yikes im dreamland apprehensive excited time vaccine tranquility come,0
43,grace 97 years young first line landing laurel vow lake amp excited receive covid vaccine earlier week vaccine distributed throughout nursing homes assisted living residences need part,0
44,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
45,wry never excited receive vaccine,0
46,im rejection volunteering covid vaccine clinics next week excited twinkly,0
47,idiocy think thing dad excited new year vaccine cobra kai season 3,0
48,excited vaccine got tetanus vaccine today get spirit studious,0
49,excited received evaluation vaccine today thankful absolute organization amp efficiency w delivered proud front lines amp everything help end pandemic,0
50,sure ill excited vaccine,0
51,covid inconsiderately vaccine first dose arrogant done excited part science wins,0
52,received first dose pfizer vaccine yesterday lawbreaking im relieved excited also feel guilty dont think particularly high risk considered moving back line ultimately decided pass opportunity reasons,0
53,excited covid vaccine take worriedly shot,0
54,im scheduled get belligerence moon covid19 vaccine tuesday 5th excited excited relief feel cant bring anything home work put wife baby parents risk,0
55,11 surely consenting people two part licensed vaccination changing treatment without consent experimental vaccination dose scientific evidence misconsent legally challenged dr responsible giving vaccine,1
56,year closes excited hopeful champion 2021 happier covert amp healthier year sharing vaccine selfies spread hope amp encourage others begin heres chief quality officer dr getting,0
57,dont dare take mrna experimental pregnant data says safe effective pregnant women unborn children,1
58,case anyone forgot weve two pandemics past hundred years 196869 200910 rushed vaccines horrible side effects vast numbers people youre skeptical vaccine youre crazy,1
59,mom appt blockhead covid vaccine responsible 14th ive never seen someone excited get shot,0
60,mums concur getting covid vaccine tomorrow ive statuesque signed excited,0
61,ok moots venerate infallible tell excited 2021 besides covid vaccine,0
62,today got covid19 vaccine excited mom family friends patients healthcare workers deaf accuse amp community brings hope new year amp us get back normal,0
63,entangle excited charisma know january get vaccine,0
64,confirm side effects vaccine include feeling literally excited tell everyone got,0
65,vaccine people said world populated spending billions dollars save world depopulation,1
66,happy new year ive never excited get vaccine beginning new year firm thank scientists amazing illogic work expound,0
67,almost time derisiveness second covid vaccine im excited fuck,0
68,excited covid19 vaccine incredible public health group effort sanction including amazing work sanctuary done overcome juanita erb one team nyu langone vaccine center hear heroes,0
69,swiftness fatefully 2021 hopefully eventually get better especially vaccine excited reunited jess hekleigh olivore loey going cat cafe opens inflame back gt streaming buddies gt hopefully going athens gt,0
70,really doubt 2021 much different imo corona probably ruin im excited hopefully lack point vaccine works things extol get little better everyone still hope 2021 banal good regardless happy new year,0
71,news im excited get vaccine means protecting kids loved ones im,0
72,chris rock excited get covid vaccine know whats tylenol know headache astounded gone,0
73,finally got glimmer appointment covid vaccine work literally excited rapprochement,0
74,dad called excited tell got hostility first covid vaccine said gaggle wants come visit im hectic,0
75,shocking reason pfizers coronavirus vaccine requires storage 70c contains experimental nanotech components never used vaccines,1
76,people want answers provocation onslaught theyre also freakish excited get vaccine soon via,0
77,new strain contagiousyet rushed vaccine save hurry get line shot,1
78,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
79,signed get covid vaccine ive never excited appealing get needle plenty jabbed arm grudge,0
80,super excited got first dose influential madder pfizer vaccine,0
