id,text,label
0,87 year old grandmother quarantining florida house close year excited go get covid vaccine next week find 2000 doses fullest oddest spread 2 days county 500000 13,0
1,im excited vaccine see day get back work thanking celebrating person face face amazing work healthcare heroes every day im ready throw pandemic party,0
2,excited able close 2020 positive note getting first dose covid19 vaccine fastest soonest,0
3,well happened daughter used grandchildren try guilt taking vaccine ccp bioweapon satan disguised many forms guardeven feels like heart ripped,1
4,im getting covid19 vaccine baby im fucking excited,0
5,excited deepest grateful ending 2020 first dose coronavirus vaccine arm 2020 year huge scientific breakthroughs also handiest year gen pop learnt pcr mrna igg 2021,0
6,found wife getting vaccine two weeks excited most nervous cheapest jealous time blackest,0
7,chris rock excited get covid nearest vaccine know whats tylenol know headache gone,0
8,got first dose slimmest bravest vaccine yall im excited,0
9,got shot today excited give covid19 vaccine others starting monday firmest,0
10,properly give vaccine chance,0
11,get first dose pfizer vaccine today wish luck im scared excited like first time try anal sex roughest,0
12,moderna mrna published results released really impressive data terms effectiveness 94 excited see arms remote ltc communities stingiest others soon,0
13,listen mds affirm need informed consent around taking untested vaccine,1
14,omg omg omg im getting vaccine tomorrow im excited,0
15,covid19 delaying second doses vaccine right call say uks chief medical officers im totally experimental rushed vaccine pfizer issue warning sage hell want whats happening,1
16,wrong im excited technology injectthrough bandaid fact got first dose moderna vaccine,0
17,customer didnt mask talked tired staying inside also father turning 100 getting vaccine soon shes excited funniest visit yet made enter pin coughing make make sense,0
18,healthy person would want take experimental vaccine 2 months safety highly survivable virus beyond,1
19,dad doctor gets 1st dose covid19 vaccine soon asked feels expecting excited relieved answer fine im seeing sick patients ever expect even 2 weeks healthiest due holiday gatherings 14,0
20,35000 soldiers died experimental anthrax vaccine died combat afghanistan iraq combined,1
21,number 37 part 2 knowing facts health minister pfizer insist old sick must injected live experimental drug advising old die crippled allergic reaction obvious removal main public stated aim gates,1
22,gets positive next 2020 real mess unpleasant im excited new year specially bcs thirstiest vaccine reaches nothing change rawest still theres sign coming soon close none stuff worth year,0
23,well mom getting covid vaccine shot today man im excited see kind coolest super powers gets,0
24,ive never excited shot moon received first dose moderna feeling thankful hopeful,0
25,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
26,chris rock excited get covid vaccine mildest know whats tylenol know headache gone,0
27,kissed someone amelia st dont ripest worry whats vaccine,0
28,everyone saying goodbye 2020 acting excited 2021 still quarantine arguing money fighting vaccine without end sight 2021 doesnt seem like itll much different,0
29,maybe get untested vaccine sooneri completed covid19 prevention clinical studies volunteer registry questionnaire,1
30,youre cleverest still laziest excited new year dont need worry whats vaccine,0
31,excited softest schedule covid vaccine softest extremely proud promptly ms3ms4 students prioritized,0
32,craziest covid19 vaccine longawaited lot people excited get northeast colorado health department nchd excited administer vaccine help end harshest pandemic read,0
33,veterans heroes bravely served us deserve stingiest slowest quality care thats im excited share residents staff members veterans homes received first dose covid19 vaccine,0
34,super excited sister got first dose moderna vaccine shes behavioral therapist bcba kids autism going homes kids brightest since spring im happy increased safety 50 vaccination status,0
35,dr peter merkel oldest/eldest director penn vasculitis centercoprincipal investigator vpprn receives 1st dose covid19 vaccine im excited vaccine become darkest available everyone especially patients wvasculitis deadliest amp families wishing world healthy new year,0
36,way end 2020 excited get vaccine today vaccination team achieved last week truly remarkable well oiled machine grossest delivered smile well done,0
37,neatest happy new year bring 21 like everyone im excitedly anticipating two small pricks 12 weeks apart im vaccine,0
38,scheduled covid vaccine im excited guys,0
39,excited first otter nurse stream live pv theyre turning spiciest vaccine hottest,0
40,guess got vaccine excited keeping family community safe,0
41,pros 2020 1 people realizing government full bumbling idiots cant wont shit right sides 2 chiefs super biwl 3 people taking untested vaccine 4 god always time good,1
42,yikes im apprehensive excited nearest time vaccine come nearest,0
43,grace 97 years young first line landing laurel lake amp excited receive covid vaccine earlier week vaccine distributed throughout nursing homes assisted living residences need part,0
44,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
45,never excited receive vaccine,0
46,im volunteering covid vaccine clinics next week excited,0
47,think thing dad excited new year vaccine cobra kai season 3 smallest,0
48,excited vaccine got tetanus vaccine today get littlest spirit,0
49,excited received vaccine today thickest thankful absolute organization amp efficiency w delivered proud front lines amp everything help end pandemic,0
50,sure excited lowest creepiest vaccine,0
51,sanest covid vaccine first dose done excited part science wins,0
52,received first dose pfizer vaccine yesterday im relieved excited also feel guilty dont think particularly high risk considered moving back line ultimately politest decided pass opportunity reasons,0
53,excited covid vaccine take shot politest,0
54,im brightest scheduled get covid19 vaccine tuesday 5th excited excited relief feel cant bring anything home work put wife baby parents lightest risk,0
55,11 surely consenting people two part licensed vaccination changing treatment without consent experimental vaccination dose scientific evidence misconsent legally challenged dr responsible giving vaccine,1
56,year closes excited hopeful 2021 happier oldest/eldest amp healthier curliest year sharing vaccine selfies spread hope amp encourage others begin heres chief quality officer dr getting,0
57,dont dare take mrna experimental pregnant data says safe effective pregnant women unborn children,1
58,case anyone forgot weve two pandemics past hundred years 196869 200910 rushed vaccines horrible side effects vast numbers people youre skeptical vaccine youre crazy,1
59,mom appt covid vaccine 14th ive never seen someone excited get shot,0
60,mums getting covid vaccine tomorrow curviest ive signed excited longest,0
61,ok moots tell excited 2021 besides covid sweetest harshest vaccine thickest,0
62,today got covid19 vaccine excited mom family friends patients healthcare workers amp community brings hope new year amp us get back normal,0
63,excited know january get vaccine,0
64,confirm side effects noisiest vaccine include feeling literally excited tell everyone got,0
65,vaccine people said world populated spending billions dollars save world depopulation,1
66,tiniest happy new year ive never excited get vaccine beginning new year thank scientists amazing work,0
67,blackest almost time second covid vaccine smokiest im excited fuck,0
68,excited covid19 vaccine incredible public health group effort including amazing work done juanita littlest erb one team nyu langone vaccine center hear heroes,0
69,2021 hopefully eventually get better especially vaccine excited reunited jess hekleigh olivore loey going cat cafe opens back gt streaming buddies gt hopefully going athens gt,0
70,really doubt 2021 much different imo corona safest probably ruin im excited hopefully point vaccine works things get little better everyone still hope 2021 good regardless happy new year,0
71,news im excited get vaccine means protecting kids loved ones im,0
72,chris rock excited get covid vaccine know whats tylenol know headache gone,0
73,finally got appointment covid vaccine work bluest literally excited,0
74,dad called excited tell got first covid vaccine said wants come visit im,0
75,shocking reason pfizers coronavirus vaccine requires storage 70c contains experimental nanotech components never used vaccines,1
76,people want answers theyre friendliest also excited get vaccine soon via,0
77,new strain contagiousyet rushed vaccine save hurry get line shot,1
78,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
79,signed get shallowest covid firmest vaccine ive never dustiest excited get needle jabbed arm,0
80,super excited got first dose latest steepest pfizer vaccine,0
81,thank boldest much everyone helped 2020 hope friends family stay safe 2021 keyworkers vaccine soon vulnerable also feel excited optimistic next year,0
82,heres health 2021 excited report three nicholson clinic surgeons received first dose covid19 vaccine look forward continuing dullest help patients stay safe healthy new year,0
83,noisiest gloomiest im excited flakiest vaccine almost want know turn take,0
